konteks	masalah sistem knalpot	masalah transmisi	masalah suspensi	gangguan listrik	masalah sistem bahan bakar	masalah kemudi	masalah ban	masalah mesin	kegagalan rem	masalah sistem pendingin	kerusakan aksesoris interior eksterior
listrikrelay set h4 ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang komponen relay sistem lampu kendara roda teknologi h4	0	0	0	1	0	0	0	0	0	0	0
listriksaklar power window  central auto  ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang saklar sistem power window kendara roda	0	0	0	1	0	0	0	0	0	0	0
listrikservice dinamo stater  ganti switch otomatis  ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang layan awat sistem dinamo stater kendara roda ganti switch otomatis	0	0	0	1	0	0	0	0	0	0	0
listriksikring 20 ah ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang sikring kapasitas 20 ah kendara roda	0	0	0	1	0	0	0	0	0	0	0
listriksikring 20ah besar ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang sikring kapasitas 20ah kendara roda	0	0	0	1	0	0	0	0	0	0	0
listriksikring kecil 20a ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang sikring daya 20a kendara roda	0	0	0	1	0	0	0	0	0	0	0
listriksocket lampu h4 ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang socket lampu kendara roda teknologi h4	0	0	0	1	0	0	0	0	0	0	0
listrikspeed sensor ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang komponen sensor cepat kendara roda	0	0	0	1	0	0	0	0	0	0	0
listrikswitch temperatur ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang komponen sistem temperatur kendara roda	0	0	0	1	0	0	0	0	0	0	0
listrikthermostart ganggu listrik kendara roda sistem listrik kendara akibat sistem normal ganggu komponen sistem listrik kendara aki alternator kabel saklar gejala indikasi lampu indikator dashboard nyala kedip kedip mesin sulit hidup mati mesin hidup bunyi klik klik mesin hidup lampu kabin lampu redup aki cepat soak habis daya listrik sistem audio ac fungsi aki lemah habis pakai alternator rusak fungsi kabel soket konsleting putus saklar relay rusak fungsi komponen sistem listrik rusak fungsi lampu listrik pasang komponen sistem dingin kendara roda	0	0	0	1	0	0	0	0	0	0	0
mesinbubut scrup head   dial kruk as   corter booring mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting layan bubut teknologi scrup head dial kruk as corter booring mesin kendara roda	0	0	0	0	0	0	0	1	0	0	0
mesinmetal bulan mesin liput sistem bakar bocor komponen mesin rusa piston katup akibat performa mesin buruk hilang tenaga gagal mesin gejala indikasi mesin sulit aktif pagi mesin sulit aktif panas mesin sendat pedal gas injak tingkat cepat suara mesin kasar berisik mesin asap mesin bau sedap mesin alami knocking detonation getar normal mesin kendara sistem listrik aki lemah kabel busi rusak sistem bahan bakar bahan bakar kotor filter bahan bakar sumbat sistem dingin radiator bocor kipas fungsi sistem lumas oli kotor bahan bakar sesuai spesifikasi kendara pilih busi salah pre ignition detonation ruang bakar busi mesin overhoul cleaner piston filter oli oli bearing pasang engine mounting metal kendara roda	0	0	0	0	0	0	0	1	0	0	0
olicastrol gear gl 5 1ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli sistem transmisi kendara roda kapasitas 1 liter	1	0	0	0	0	0	0	0	0	0	0
olicastrol transmax atf 1ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli sistem transmisi kendara roda merek castrol kapasitas 1 liter	1	0	0	0	0	0	0	0	0	0	0
olicastrol transmax atf z1 1ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli sistem transmisi kendara roda kapasitas 1 liter	1	0	0	0	0	0	0	0	0	0	0
olifastron techno 10 40 1ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli mesin merek fastron techno kendara roda kapasitas 1 liter	1	0	0	0	0	0	0	0	0	0	0
olifastron techno 10 40 4ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli mesin merek fastron techno kendara roda kapasitas 4 liter	1	0	0	0	0	0	0	0	0	0	0
olioli silikon fan sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli sistem kipas kendara roda	1	0	0	0	0	0	0	0	0	0	0
olioli silikon kipas fan sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli sistem kipas kendara roda teknologi silikon	1	0	0	0	0	0	0	0	0	0	0
olishell hx 6 10 40 1ltr sistem buang tanggung hilang gas limbah hasil mesin kendara gejala asap knalpot asap knalpot indikasi sistem buang asap putih tebal indikasi proses bakar asap biru indikasi oli bakar mesin suara knalpot keras suara knalpot keras indikasi knalpot pipa knalpot lubang bocor sistem buang suara derak suara derak sistem buang indikasi komponen longgar rusak lindung panas gantung turun efisiensi bahan bakar turun efisiensi bahan bakar sistem buang katalis konverter sumbat getar getar kendara komponen sistem buang rusak knalpot pipa knalpot bocor kompresi nyala api busi karburator filter udara kotor usia kendara bahan susun knalpot plat besi korosi knalpot bocor bakar sempurna mesin asap knalpot wajar campur bahan bakar bensin campur molekul udara sesuai rasio kotor halang udara bersih capai mesin pengaruh sistem kontrol emisi filter udara filter oli oli bahan bakar cleaner pasang oli mesin kendara roda kapasitas 1 liter	1	0	0	0	0	0	0	0	0	0	0
